datetime,true_high,true_low,y_hat_high,y_hat_low
1997-01-17 14:30:00,78.09375,77.46875,78.9468998860253,77.4893450458137
1997-01-20 14:30:00,78.54687,77.10937,79.05649253772762,77.4893450458137
1997-01-21 14:30:00,78.84375,77.875,79.25112661370429,78.08958068305394
1997-02-11 14:30:00,80.64062,79.26562,79.26956784942888,78.56416496977886
1997-02-27 14:30:00,79.875,79.0625,80.21994562871261,78.57183508556953
1997-03-03 14:30:00,80.125,79.09375,79.84880301030124,78.57183508556953
1997-03-04 14:30:00,80.59375,79.45312,79.72346064066335,78.56416496977886
1997-03-13 14:30:00,80.03125,79.25,79.72346064066335,78.56416496977886
1997-03-27 14:30:00,75.6875,75.6875,79.28877062914354,76.57381654589577
1997-04-03 14:30:00,75.85937,74.15625,75.2069940764277,74.40670101301171
1997-04-10 13:30:00,75.3125,73.375,76.97307880840451,75.2220081810546
1997-04-14 13:30:00,75.64062,74.5,75.31087693721723,73.99512056589451
1997-04-24 13:30:00,77.20312,76.42187,79.23718568569137,77.36108012846296
1997-05-01 13:30:00,81.67187,80.0625,80.86207255394397,79.05608403775953
1997-05-08 13:30:00,83.125,81.65625,83.63191582088297,81.35481897886379
1997-05-14 13:30:00,84.59375,83.51562,85.44854710060115,83.89931442378548
1997-05-15 13:30:00,84.3125,83.0,85.44854710060115,83.89931442378548
1997-05-21 13:30:00,84.46875,83.5625,85.44854710060115,83.89931442378548
1997-05-22 13:30:00,85.21875,84.15625,85.44854710060115,83.89931442378548
1997-05-23 13:30:00,85.53125,84.26562,85.44854710060115,83.96020051794463
1997-06-06 13:30:00,86.875,86.34375,87.48917270859447,85.57441250821174
1997-06-11 13:30:00,89.0,87.5625,87.57372126696089,85.96203328994667
1997-06-19 13:30:00,90.34375,89.5,91.46217026666461,89.52911146028431
1997-06-27 13:30:00,89.46875,87.875,90.219141657297,88.050510868853
1997-06-30 13:30:00,89.5625,88.39062,90.10530018575749,88.050510868853
1997-07-08 13:30:00,92.375,90.03125,92.38340845190129,91.3239366104599
1997-07-09 13:30:00,91.84375,90.48437,92.35516421874198,90.08870697015907
1997-07-14 13:30:00,92.76562,91.46875,92.4568790888536,91.3239366104599
1997-07-15 13:30:00,94.09375,92.89062,92.870914422792,92.1410732507858
1997-07-16 13:30:00,93.8125,92.78125,94.53568761424793,92.99299260848593
1997-07-21 13:30:00,93.79687,91.625,91.92322973576313,90.67903341292894
1997-07-22 13:30:00,94.48437,93.53125,94.47312726229063,92.25493210369996
1997-07-25 13:30:00,94.5625,93.5,94.90218316374397,93.89643874375841
1997-07-28 13:30:00,94.46875,93.42187,94.90218316374397,93.89643874375841
1997-08-06 13:30:00,96.625,95.125,96.48385595774954,95.36875557880298
1997-08-07 13:30:00,94.75,92.40625,95.81428639926551,94.38786926237715
1997-08-08 13:30:00,94.28125,92.625,94.42278478198611,92.85846216489549
1997-09-04 13:30:00,94.4375,92.59375,93.63944446876508,92.30874199711306
1997-09-10 13:30:00,91.90625,90.25,93.78173639532642,91.19833566632795
1997-09-19 13:30:00,96.20312,95.21875,95.54487819883474,94.42319107978281
1997-09-26 13:30:00,95.5625,94.15625,95.28053969300464,94.2864730903863
1997-09-29 13:30:00,95.6875,94.375,95.94462711344455,94.48933637780345
1997-10-06 13:30:00,98.5,97.20312,97.98204683675544,95.96964392473345
1997-10-08 13:30:00,97.60937,96.21875,97.98204683675544,95.96964392473345
1997-10-09 13:30:00,96.98437,96.25,97.27102843570324,95.55538892982696
1997-10-13 13:30:00,97.5,96.1875,97.27102843570324,95.55538892982696
1997-10-14 13:30:00,97.0625,96.28125,97.03209134984111,95.55538892982696
1997-10-15 13:30:00,97.5,95.0,97.03209134984111,95.52253180116988
1997-11-06 14:30:00,93.25,91.4375,95.18498452268076,93.89643874375841
1997-11-13 14:30:00,93.39062,91.60937,92.6215940805706,91.17087620992218
1997-11-14 14:30:00,95.3125,94.03125,93.46061704557734,92.21457182861128
1997-11-26 14:30:00,96.25,95.59375,96.41101365532468,94.48933637780345
1997-12-05 14:30:00,99.0,98.25,99.4277601933864,97.09070050031232
1997-12-30 14:30:00,97.625,96.6875,96.84089946700139,95.57687658998161
1997-12-31 14:30:00,97.65625,96.53125,97.03209134984111,95.55538892982696
1998-01-20 14:30:00,97.6875,96.15625,98.15110091840019,96.93024346695853
1998-01-22 14:30:00,96.78125,95.0,96.73090536512976,95.36875557880298
1998-01-26 14:30:00,97.5,95.65625,96.73090536512976,94.48933637780345
1998-02-05 14:30:00,101.625,100.6875,100.99622676239301,99.81329110092123
1998-02-11 14:30:00,102.9375,100.875,102.80870883216356,101.42484316064684
1998-02-17 14:30:00,103.48437,102.28125,103.60574977626163,101.42484316064684
